

Escherichia coli K-12 DH10B
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
1875	malP	ECDH10B_3592	170082933	-1	3645847	3648240	1
1875	malQ	ECDH10B_3591	170082932	-1	3643753	3645837	2
1876	malT	ECDH10B_3593	170082934	1	3648852	3651557	1
1877	rtcB	ECDH10B_3595	170082936	-1	3652620	3653846	1
1877	rtcA	ECDH10B_3594	170082935	-1	3651600	3652616	2
1878	rtcR	ECDH10B_3596	170082937	1	3654035	3655633	1
1879	glpE	ECDH10B_3599	170082940	-1	3657265	3657591	1
1879	glpG	ECDH10B_3598	170082939	-1	3656390	3657220	2
1879	glpR	ECDH10B_3597	170082938	-1	3655615	3656373	3
1880	glpD	ECDH10B_3600	170082941	1	3657781	3659286	1
1881	yzgL	ECDH10B_3601	170082942	-1	3659492	3659773	1
1882	glgB	ECDH10B_3606	170082947	-1	3667084	3669270	1
1882	glgX	ECDH10B_3605	170082946	-1	3665114	3667087	2
1882	glgC	ECDH10B_3604	170082945	-1	3663801	3665096	3
1882	glgA	ECDH10B_3603	170082944	-1	3662368	3663801	4
1882	glgP	ECDH10B_3602	170082943	-1	3659902	3662349	5
1883	asd	ECDH10B_3607	170082948	-1	3669543	3670646	1
1884	yhgN	ECDH10B_3608	170082949	1	3670839	3671432	1
1885	gntR	ECDH10B_3611	170082952	-1	3673499	3674494	1
1885	gntK	ECDH10B_3610	170082951	-1	3672833	3673360	2
1885	gntU	ECDH10B_3609	170082950	-1	3671489	3672829	3
1886	yhhW	ECDH10B_3612	170082953	-1	3674718	3675413	1
1887	yhhX	ECDH10B_3613	170082954	-1	3675536	3676573	1
1888	yhhY	ECDH10B_3615	170082955	1	3676906	3677394	1
1889	yhhZ	ECDH10B_3616	170082956	1	3677631	3678809	1
1889	yrhA	ECDH10B_3617	170082957	1	3678809	3679222	2
1889	insA-6	ECDH10B_3618	170082958	1	3679251	3679526	3
1889	insB-6	ECDH10B_3619	170082959	1	3679445	3679948	4
1890	yrhB	ECDH10B_3620	170082960	1	3680527	3680811	1
1891	ggt	ECDH10B_3621	170082961	-1	3680849	3682591	1
1892	yhhA	ECDH10B_3622	170082962	1	3682711	3683151	1
1893	ugpB	ECDH10B_3627	170082967	-1	3686777	3688093	1
1893	ugpA	ECDH10B_3626	170082966	-1	3685792	3686679	2
1893	ugpE	ECDH10B_3625	170082965	-1	3684950	3685795	3
1893	ugpC	ECDH10B_3624	170082964	-1	3683878	3684948	4
1893	ugpQ	ECDH10B_3623	170082963	-1	3683138	3683881	5
1894	livK	ECDH10B_3632	170082972	-1	3692219	3693328	1
1894	livH	ECDH10B_3631	170082971	-1	3691245	3692171	2
1894	livM	ECDH10B_3630	170082970	-1	3689971	3691248	3
1894	livG	ECDH10B_3629	170082969	-1	3689207	3689974	4
1894	livF	ECDH10B_3628	170082968	-1	3688492	3689205	5
1895	yhhK	ECDH10B_3633	170082973	1	3693752	3694135	1
1896	livJ	ECDH10B_3634	170082974	-1	3694323	3695426	1
1897	rpoH	ECDH10B_3635	170082975	-1	3695697	3696551	1
1898	ftsY	ECDH10B_3638	170082978	-1	3698518	3700011	1
1898	ftsE	ECDH10B_3637	170082977	-1	3697847	3698515	2
1898	ftsX	ECDH10B_3636	170082976	-1	3696796	3697854	3
1899	rsmD	ECDH10B_3639	170082979	1	3700161	3700757	1
1899	yhhL	ECDH10B_3640	170082980	1	3700747	3701016	2
1900	yhhM	ECDH10B_3641	170082981	-1	3701019	3701378	1
1901	yhhN	ECDH10B_3642	170082982	1	3701519	3702145	1
1902	zntA	ECDH10B_3643	170082983	1	3702219	3704417	1
1903	sirA	ECDH10B_3644	170082984	-1	3704519	3704764	1
1904	yhhQ	ECDH10B_3645	170082985	1	3704985	3705650	1
1905	dcrB	ECDH10B_3646	170082986	1	3705723	3706280	1
1906	yhhS	ECDH10B_3647	170082987	-1	3706284	3707501	1
1907	yhhT	ECDH10B_3648	170082988	1	3707633	3708682	1
1907	acpT	ECDH10B_3649	170082989	1	3708737	3709324	2
1908	nikA	ECDH10B_3650	170082990	1	3709435	3711009	1
1908	nikB	ECDH10B_3651	170082991	1	3711009	3711953	2
1908	nikC	ECDH10B_3652	170082992	1	3711950	3712783	3
1908	nikD	ECDH10B_3653	170082993	1	3712783	3713547	4
1908	nikE	ECDH10B_3654	170082994	1	3713544	3714350	5
1908	nikR	ECDH10B_3655	170082995	1	3714356	3714757	6
1909	rhsB	ECDH10B_3656	170082996	1	3714960	3719195	1
1909	yhhH	ECDH10B_3657	170082997	1	3719167	3719550	2
1910	yhhI	ECDH10B_3659	170082998	1	3720146	3721282	1
1911	rbbA	ECDH10B_3661	170083000	-1	3722571	3725306	1
1911	yhhJ	ECDH10B_3660	170082999	-1	3721447	3722571	2
1912	yhiJ	ECDH10B_3663	170083001	-1	3726736	3728358	1
1913	yhiM	ECDH10B_3667	170083002	1	3730609	3731661	1
1914	yhiN	ECDH10B_3668	170083003	-1	3731976	3733178	1
1915	pitA	ECDH10B_3669	170083004	1	3733410	3734909	1
1916	uspB	ECDH10B_3670	170083005	-1	3735153	3735488	1
1917	uspA	ECDH10B_3671	170083006	1	3735879	3736313	1
1918	yhiP	ECDH10B_3672	170083007	1	3736630	3738099	1
1919	prlC	ECDH10B_3674	170083009	-1	3738908	3740950	1
1919	yhiQ	ECDH10B_3673	170083008	-1	3738148	3738900	2
1920	yhiR	ECDH10B_3675	170083010	1	3741153	3741995	1
1921	gor	ECDH10B_3676	170083011	1	3742067	3743419	1
1922	arsR	ECDH10B_3677	170083012	1	3744296	3744649	1
1922	arsB	ECDH10B_3678	170083013	1	3744703	3745992	2
1922	arsC	ECDH10B_3679	170083014	1	3746005	3746430	3
1923	yhiS	ECDH10B_3680	170083015	1	3747059	3747841	1
1924	insH-11	ECDH10B_3681	170083016	-1	3747950	3748966	1
1925	slp	ECDH10B_3682	170083017	1	3749729	3750295	1
1926	yhiF	ECDH10B_3683	170083018	1	3750451	3750981	1
1927	yhiD	ECDH10B_3684	170083019	-1	3751023	3751670	1
1928	hdeB	ECDH10B_3685	170083020	-1	3751734	3752060	1
1929	hdeA	ECDH10B_3686	170083021	-1	3752176	3752508	1
1930	hdeD	ECDH10B_3687	170083022	1	3752763	3753335	1
1931	gadE	ECDH10B_3688	170083023	1	3754134	3754661	1
1932	mdtE	ECDH10B_3689	170083024	1	3755000	3756157	1
1932	mdtF	ECDH10B_3690	170083025	1	3756182	3759295	2
1933	gadW	ECDH10B_3691	170083026	-1	3759658	3760386	1
1934	gadX	ECDH10B_3693	170083027	-1	3760754	3761578	1
1935	gadA	ECDH10B_3694	170083028	-1	3761948	3763348	1
1936	yhjA	ECDH10B_3695	170083029	-1	3763559	3764956	1
1937	treF	ECDH10B_3696	170083030	1	3765360	3767009	1
1938	yhjB	ECDH10B_3697	170083031	-1	3767060	3767662	1
1939	yhjC	ECDH10B_3698	170083032	1	3768110	3769081	1
1939	yhjD	ECDH10B_3699	170083033	1	3769130	3770143	2
1940	yhjE	ECDH10B_3700	170083034	1	3770554	3771876	1
1941	yhjH	ECDH10B_3702	170083036	-1	3774188	3774955	1
1941	yhjG	ECDH10B_3701	170083035	-1	3772058	3774133	2
1942	kdgK	ECDH10B_3703	170083037	1	3775187	3776116	1
1943	yhjJ	ECDH10B_3704	170083038	-1	3776212	3777708	1
1944	yhjK	ECDH10B_3706	170083039	-1	3779398	3781347	1
1945	bcsA	ECDH10B_3710	170083043	-1	3788386	3791004	1
1945	bcsB	ECDH10B_3709	170083042	-1	3786036	3788375	2
1945	bcsZ	ECDH10B_3708	170083041	-1	3784923	3786029	3
1945	bcsC	ECDH10B_3707	170083040	-1	3781468	3784941	4
1946	yhjR	ECDH10B_3712	170083044	-1	3791765	3791953	1
1947	bcsF	ECDH10B_3714	170083045	1	3793794	3793985	1
1947	bcsG	ECDH10B_3715	170083046	1	3793982	3795661	2
1948	ldrD	ECDH10B_3716	170083047	-1	3795748	3795855	1
1949	rdlD	ECDH10B_3717		1	3795904	3795967	1
1950	yhjV	ECDH10B_3718	170083048	1	3796331	3797602	1
1951	dppA	ECDH10B_3723	170083053	-1	3801866	3803473	1
1951	dppB	ECDH10B_3722	170083052	-1	3800539	3801558	2
1951	dppC	ECDH10B_3721	170083051	-1	3799627	3800529	3
1951	dppD	ECDH10B_3720	170083050	-1	3798633	3799616	4
1951	dppF	ECDH10B_3719	170083049	-1	3797632	3798636	5
1952	proK	ECDH10B_3724		-1	3804216	3804292	1
1953	eptB	ECDH10B_3725	170083054	-1	3804384	3806075	1
1954	yhjX	ECDH10B_3726	170083055	-1	3806399	3807607	1
1955	yhjY	ECDH10B_3727	170083056	-1	3807836	3808534	1
1956	tag	ECDH10B_3728	170083057	1	3808692	3809255	1
1956	yiaC	ECDH10B_3729	170083058	1	3809252	3809692	2
1957	bisC	ECDH10B_3730	170083059	-1	3809661	3811940	1
1958	yiaD	ECDH10B_3731	170083060	1	3812147	3812806	1
1959	tiaE	ECDH10B_3732	170083061	1	3812910	3813884	1
1960	yiaF	ECDH10B_3733	170083062	-1	3813934	3814644	1
1961	yiaG	ECDH10B_3734	170083063	1	3815078	3815368	1
1962	cspA	ECDH10B_3735	170083064	1	3815649	3815861	1
1963	hokA	ECDH10B_3736	170083065	-1	3816048	3816200	1
1964	insJ	ECDH10B_3737	170083066	1	3816280	3816801	1
1964	insK	ECDH10B_3738	170083067	1	3816798	3817649	2
1965	glyS	ECDH10B_3739	170083068	-1	3817928	3819997	1
1966	ysaB	ECDH10B_3741	170083069	-1	3821013	3821312	1
1967	yiaH	ECDH10B_3742	170083070	1	3821487	3822482	1
1968	yiaB	ECDH10B_3744	170083072	-1	3823007	3823348	1
1968	yiaA	ECDH10B_3743	170083071	-1	3822524	3822961	2
1969	xylA	ECDH10B_3746	170083074	-1	3825043	3826365	1
1969	xylB	ECDH10B_3745	170083073	-1	3823517	3824971	2
1970	xylF	ECDH10B_3747	170083075	1	3826731	3827723	1
1970	xylG	ECDH10B_3748	170083076	1	3827801	3829342	2
1970	xylH	ECDH10B_3749	170083077	1	3829320	3830501	3
1971	xylR	ECDH10B_3750	170083078	1	3830579	3831757	1
1972	bax	ECDH10B_3751	170083079	-1	3831953	3832777	1
1973	malS	ECDH10B_3752	170083080	1	3833097	3835127	1
1974	avtA	ECDH10B_3753	170083081	1	3835305	3836558	1
1975	yiaJ	ECDH10B_3755	170083083	-1	3837284	3838132	1
1975	ysaA	ECDH10B_3754	170083082	-1	3836709	3837182	2
1976	yiaK	ECDH10B_3756	170083084	1	3838333	3839331	1
1976	yiaL	ECDH10B_3757	170083085	1	3839343	3839810	2
1977	yiaM	ECDH10B_3758	170083086	1	3839928	3840401	1
1977	yiaN	ECDH10B_3759	170083087	1	3840404	3841681	2
1977	yiaO	ECDH10B_3760	170083088	1	3841694	3842680	3
1977	lyxK	ECDH10B_3761	170083089	1	3842684	3844180	4
1977	sgbH	ECDH10B_3762	170083090	1	3844177	3844839	5
1977	sgbU	ECDH10B_3763	170083091	1	3844832	3845692	6
1977	sgbE	ECDH10B_3764	170083092	1	3845686	3846381	7
1978	yiaT	ECDH10B_3765	170083093	-1	3846728	3847468	1
1979	yiaU	ECDH10B_3766	170083094	1	3847592	3848566	1
1980	yiaW	ECDH10B_3768	170083096	-1	3849705	3850028	1
1980	yiaV	ECDH10B_3767	170083095	-1	3848563	3849699	2
1981	yiaY	ECDH10B_3770	170083098	-1	3852276	3853427	1
1981	aldB	ECDH10B_3769	170083097	-1	3850573	3852111	2
1982	selB	ECDH10B_3771	170083099	-1	3853617	3855461	1
1983	yibF	ECDH10B_3773	170083100	-1	3856947	3857555	1
1984	yibA	ECDH10B_3775	170083101	1	3861937	3862779	1
1984	yibJ	ECDH10B_3776	170083102	1	3862821	3863522	2
1985	yibG	ECDH10B_3777	170083103	1	3863777	3864238	1
1986	yibI	ECDH10B_3779	170083105	-1	3866982	3867344	1
1986	yibH	ECDH10B_3778	170083104	-1	3865843	3866979	2
1987	mtlA	ECDH10B_3780	170083106	1	3867881	3869794	1
1987	mtlD	ECDH10B_3781	170083107	1	3870024	3871172	2
1987	mtlR	ECDH10B_3782	170083108	1	3871172	3871759	3
1988	yibT	ECDH10B_3783	170083109	-1	3871771	3871980	1
1989	yibL	ECDH10B_3784	170083110	1	3872265	3872627	1
1990	lldP	ECDH10B_3785	170083111	1	3872999	3874654	1
1990	lldR	ECDH10B_3786	170083112	1	3874654	3875430	2
1990	lldD	ECDH10B_3787	170083113	1	3875427	3876617	3
1991	yibK	ECDH10B_3788	170083114	1	3876815	3877288	1
1992	cysE	ECDH10B_3789	170083115	-1	3877341	3878162	1
1993	yibN	ECDH10B_3793	170083119	-1	3880184	3880615	1
1993	grxC	ECDH10B_3792	170083118	-1	3879791	3880042	2
1993	secB	ECDH10B_3791	170083117	-1	3879261	3879728	3
1993	gpsA	ECDH10B_3790	170083116	-1	3878242	3879261	4
1994	gpmI	ECDH10B_3794	170083120	1	3880860	3882404	1
1994	envC	ECDH10B_3795	228937032	1	3882414	3883697	2
1994	yibQ	ECDH10B_3796	170083122	1	3883701	3884660	3
1995	yibD	ECDH10B_3797	170083123	-1	3884647	3885681	1
1996	kbl	ECDH10B_3799	170083125	-1	3886955	3888151	1
1996	tdh	ECDH10B_3798	170083124	-1	3885920	3886945	2
1997	htrL	ECDH10B_3800	170083126	-1	3888426	3889283	1
1998	rfaD	ECDH10B_3801	170083127	1	3889587	3890519	1
1998	rfaF	ECDH10B_3802	170083128	1	3890529	3891575	2
1998	rfaC	ECDH10B_3803	170083129	1	3891579	3892538	3
1998	rfaL	ECDH10B_3804	170083130	1	3892548	3893807	4
1999	rfaZ	ECDH10B_3806	170083132	-1	3894945	3895796	1
1999	rfaK	ECDH10B_3805	170083131	-1	3893839	3894912	2
2000	rfaY	ECDH10B_3807	170083133	-1	3895867	3896565	1
2001	rfaQ	ECDH10B_3814	170083140	-1	3902664	3903698	1
2001	rfaG	ECDH10B_3813	170083139	-1	3901543	3902667	2
2001	rfaP	ECDH10B_3812	170083138	-1	3900753	3901550	3
2001	rfaS	ECDH10B_3811	170083137	-1	3899781	3900716	4
2001	rfaB	ECDH10B_3810	170083136	-1	3898658	3899767	5
2001	rfaI	ECDH10B_3809	170083135	-1	3897639	3898658	6
2001	rfaJ	ECDH10B_3808	170083134	-1	3896583	3897599	7
2002	kdtA	ECDH10B_3815	170083141	1	3904140	3905417	1
2002	coaD	ECDH10B_3816	170083142	1	3905425	3905904	2
2003	rpmB	ECDH10B_3819	170083145	-1	3907038	3907274	1
2003	rpmG	ECDH10B_3818	170083144	-1	3906850	3907017	2
2003	mutM	ECDH10B_3817	170083143	-1	3905943	3906752	3
2004	radC	ECDH10B_3820	170083146	-1	3907491	3908159	1
2005	dfp	ECDH10B_3821	170083147	1	3908331	3909551	1
2005	dut	ECDH10B_3822	170083148	1	3909532	3909987	2
2005	slmA	ECDH10B_3823	170083149	1	3910094	3910690	3
2006	pyrE	ECDH10B_3824	170083150	-1	3910727	3911368	1
2007	yicC	ECDH10B_3826	170083151	1	3912277	3913140	1
2008	dinD	ECDH10B_3827	170083152	1	3913361	3914185	1
2009	yicG	ECDH10B_3828	170083153	1	3914475	3915092	1
2010	ligB	ECDH10B_3829	170083154	-1	3915089	3916771	1
2011	gmk	ECDH10B_3830	170083155	1	3917029	3917652	1
2011	rpoZ	ECDH10B_3831	170083156	1	3917707	3917982	2
2011	spoT	ECDH10B_3832	170083157	1	3918001	3920115	3
2011	spoU	ECDH10B_3833	170083158	1	3920122	3920811	4
2011	recG	ECDH10B_3834	170083159	1	3920817	3922898	5
2012	gltS	ECDH10B_3835	170083160	-1	3923067	3924272	1
2013	yicE	ECDH10B_3836	170083161	1	3924552	3925943	1
2014	yicH	ECDH10B_3837	170083162	1	3926064	3927773	1
2015	yicJ	ECDH10B_3839	170083164	-1	3930154	3931536	1
2015	yicI	ECDH10B_3838	170083163	-1	3927826	3930144	2
2016	selC	ECDH10B_3840		1	3931829	3931923	1
2017	setC	ECDH10B_3841	170083165	1	3932560	3933744	1
2018	yicL	ECDH10B_3842	170083166	1	3933855	3934778	1
2019	nlpA	ECDH10B_3843	170083167	-1	3934782	3935600	1
2020	yicS	ECDH10B_3844	170083168	1	3935822	3936115	1
2021	yicO	ECDH10B_3847	170083171	-1	3938062	3939396	1
2021	yicN	ECDH10B_3846	170083170	-1	3937557	3938009	2
2021	nepI	ECDH10B_3845	170083169	-1	3936156	3937511	3
2022	ade	ECDH10B_3848	170083172	1	3939571	3941337	1
2023	uhpT	ECDH10B_3849	170083173	-1	3941383	3942774	1
2024	ilvB	ECDH10B_3854	170083178	-1	3946703	3948391	1
2024	ilvN	ECDH10B_3853	170083177	-1	3946409	3946699	2
2024	uhpA	ECDH10B_3852	170083176	-1	3945743	3946333	3
2024	uhpB	ECDH10B_3851	170083175	-1	3944241	3945743	4
2024	uhpC	ECDH10B_3850	170083174	-1	3942912	3944231	5
2025	ivbL	ECDH10B_3855	170083179	-1	3948497	3948595	1
2026	emrD	ECDH10B_3856	170083180	1	3949529	3950713	1
2027	yidH	ECDH10B_3859	170083183	-1	3951567	3951914	1
2027	yidG	ECDH10B_3858	170083182	-1	3951215	3951577	2
2027	yidF	ECDH10B_3857	170083181	-1	3950721	3951218	3
2028	yidI	ECDH10B_3860	170083184	1	3952022	3952471	1
2029	yidK	ECDH10B_3862	170083186	-1	3954008	3955723	1
2029	yidJ	ECDH10B_3861	170083185	-1	3952518	3954011	2
2030	yidL	ECDH10B_3863	170083187	1	3955860	3956783	1
2031	yidP	ECDH10B_3870	170083188	1	3959506	3960222	1
2032	yidE	ECDH10B_3871	170083189	-1	3960219	3961880	1
2033	ibpB	ECDH10B_3872	170083190	-1	3962076	3962504	1
2034	ibpA	ECDH10B_3873	170083191	-1	3962616	3963029	1
2035	yidQ	ECDH10B_3874	170083192	1	3963335	3963667	1
2036	yidR	ECDH10B_3875	170083193	-1	3963669	3964883	1
2037	dgoR	ECDH10B_3881	170083198	-1	3970078	3970767	1
2037	dgoK	ECDH10B_3880	170083197	-1	3969203	3970081	2
2037	dgoA	ECDH10B_3879	170083196	-1	3968602	3969219	3
2037	dgoD	ECDH10B_3878	170083195	-1	3967457	3968605	4
2037	dgoT	ECDH10B_3877	170083194	-1	3966045	3967337	5
2038	yidX	ECDH10B_3882	170083199	1	3971045	3971701	1
2039	yidA	ECDH10B_3883	170083200	-1	3971747	3972559	1
2040	yidB	ECDH10B_3884	170083201	-1	3972674	3973072	1
2041	dnaN	ECDH10B_3887	170083203	-1	3976828	3977928	1
2041	recF	ECDH10B_3886	170083202	-1	3975755	3976828	2
2042	rpmH	ECDH10B_3889	170083204	1	3979943	3980083	1
2042	rnpA	ECDH10B_3890	170083205	1	3980100	3980459	2
2042	yidD	ECDH10B_3891	170083206	1	3980423	3980680	3
2042	yidC	ECDH10B_3892	170083207	1	3980683	3982329	4
2042	trmE	ECDH10B_3893	170083208	1	3982435	3983799	5
2043	tnaC	ECDH10B_3894	170083209	1	3984042	3984116	1
2044	tnaA	ECDH10B_3895	170083210	1	3984337	3985752	1
2044	tnaB	ECDH10B_3896	170083211	1	3985843	3987090	2
2045	mdtL	ECDH10B_3897	170083212	1	3987222	3988397	1
2045	yidZ	ECDH10B_3898	170083213	1	3988372	3989331	2
2046	yieE	ECDH10B_3899	170083214	1	3989476	3990237	1
2046	yieF	ECDH10B_3900	170083215	1	3990259	3990825	2
2047	yieG	ECDH10B_3901	170083216	-1	3990879	3992216	1
2048	yieH	ECDH10B_3902	170083217	1	3992381	3993046	1
2049	yieI	ECDH10B_3903	170083218	1	3993113	3993580	1
2049	cbrC	ECDH10B_3904	170083219	1	3993629	3994216	2
2050	bglF	ECDH10B_3909	170083224	-1	3999327	4001204	1
2050	bglB	ECDH10B_3908	170083223	-1	3997896	3999308	2
2050	bglH	ECDH10B_3907	170083222	-1	3996211	3997827	3
2050	yieL	ECDH10B_3906	170083221	-1	3995015	3996211	4
2050	yieK	ECDH10B_3905	170083220	-1	3994278	3995000	5
2051	bglG	ECDH10B_3910	170083225	-1	4001338	4002174	1
2052	pstS	ECDH10B_3915	170083230	-1	4006092	4007132	1
2052	pstC	ECDH10B_3914	170083229	-1	4005046	4006005	2
2052	pstA	ECDH10B_3913	170083228	-1	4004156	4005046	3
2052	pstB	ECDH10B_3912	170083227	-1	4003200	4003973	4
2052	phoU	ECDH10B_3911	170083226	-1	4002460	4003185	5
2053	glmU	ECDH10B_3917	170083231	-1	4009437	4010807	1
2054	atpI	ECDH10B_3926	170083240	-1	4017667	4018047	1
2054	atpB	ECDH10B_3925	170083239	-1	4016843	4017658	2
2054	atpE	ECDH10B_3924	170083238	-1	4016557	4016796	3
2054	atpF	ECDH10B_3923	170083237	-1	4016025	4016495	4
2054	atpH	ECDH10B_3922	170083236	-1	4015477	4016010	5
2054	atpA	ECDH10B_3921	170083235	-1	4013923	4015464	6
2054	atpG	ECDH10B_3920	170083234	-1	4013009	4013872	7
2054	atpD	ECDH10B_3919	170083233	-1	4011600	4012982	8
2054	atpC	ECDH10B_3918	170083232	-1	4011160	4011579	9
2055	gidA	ECDH10B_3928	170083242	-1	4019351	4021240	1
2055	gidB	ECDH10B_3927	170083241	-1	4018664	4019287	2
2056	asnC	ECDH10B_3931	170083244	-1	4022152	4022610	1
2056	mioC	ECDH10B_3930	170083243	-1	4021619	4022062	2
2057	asnA	ECDH10B_3932	170083245	1	4022762	4023754	1
2058	yieM	ECDH10B_3933	170083246	-1	4023759	4025210	1
2059	trkD	ECDH10B_3935	170083247	1	4026923	4028791	1
2060	rbsD	ECDH10B_3936	170083248	1	4028958	4029377	1
2060	rbsA	ECDH10B_3937	170083249	1	4029385	4030890	2
2060	rbsC	ECDH10B_3938	170083250	1	4030895	4031860	3
2060	rbsB	ECDH10B_3939	170083251	1	4031885	4032775	4
2060	rbsK	ECDH10B_3940	170083252	1	4032901	4033830	5
2061	yieP	ECDH10B_3944	170083254	-1	4037578	4038270	1
2061	hsrA	ECDH10B_3943	170083253	-1	4036128	4037555	2
2062	rrsC	ECDH10B_3945		1	4038751	4040292	1
2063	gltU	ECDH10B_3946		1	4040378	4040453	1
2064	rrlC	ECDH10B_3947		1	4040647	4043550	1
2065	rrfC	ECDH10B_3948		1	4043643	4043762	1
2065	aspT	ECDH10B_3949		1	4043815	4043891	2
2065	trpT	ECDH10B_3950		1	4043900	4043975	3
2066	hdfR	ECDH10B_3951	170083255	-1	4044071	4044910	1
2067	yifE	ECDH10B_3952	170083256	1	4045029	4045367	1
2068	yifB	ECDH10B_3953	170083257	-1	4045392	4046942	1
2069	ilvL	ECDH10B_3954	170083258	1	4047265	4047363	1
2070	ilvM	ECDH10B_3958	170083259	1	4049144	4049407	1
2070	ilvE	ECDH10B_3959	170083260	1	4049427	4050356	2
2071	ilvA	ECDH10B_3961	170083261	1	4052274	4053818	1
2072	ilvY	ECDH10B_3962	170083262	-1	4053870	4054763	1
2073	ilvC	ECDH10B_3963	170083263	1	4054913	4056388	1
2074	ppiC	ECDH10B_3964	170083264	-1	4056475	4056756	1
2075	rep	ECDH10B_3967	170083265	1	4057620	4059641	1
2076	gpp	ECDH10B_3968	170083266	-1	4059688	4061172	1
2077	rhlB	ECDH10B_3969	170083267	-1	4061308	4062573	1
2078	trxA	ECDH10B_3970	170083268	1	4062704	4063033	1
2079	rhoL	ECDH10B_3971	170083269	1	4063174	4063275	1
2080	rho	ECDH10B_3972	170083270	1	4063360	4064619	1
2081	rfe	ECDH10B_3973	170083271	1	4064859	4065962	1
2081	wzzE	ECDH10B_3974	170083272	1	4065974	4067020	2
2081	rffE	ECDH10B_3975	170083273	1	4067076	4068206	3
2081	wecC	ECDH10B_3976	170083274	1	4068203	4069465	4
2081	rffG	ECDH10B_3977	170083275	1	4069465	4070532	5
2081	rffH	ECDH10B_3978	170083276	1	4070551	4071432	6
2081	rffC	ECDH10B_3979	170083277	1	4071410	4072084	7
2081	rffA	ECDH10B_3980	170083278	1	4072089	4073219	8
2081	wzxE	ECDH10B_3981	170083279	1	4073221	4074471	9
2081	rffT	ECDH10B_3982	170083280	1	4074468	4075547	10
2081	wzyE	ECDH10B_3983	170083281	1	4075544	4076896	11
2081	rffM	ECDH10B_3984	170083282	1	4076899	4077639	12
2082	yifK	ECDH10B_3985	170083283	1	4077830	4079215	1
2083	argX	ECDH10B_3986		1	4079318	4079394	1
2083	hisR	ECDH10B_3987		1	4079452	4079528	2
2083	leuT	ECDH10B_3988		1	4079549	4079635	3
2083	proM	ECDH10B_3989		1	4079678	4079754	4
2084	aslB	ECDH10B_3990	170083284	1	4079901	4081136	1
2085	aslA	ECDH10B_3991	170083285	-1	4081295	4082950	1
2086	hemY	ECDH10B_3993	170083286	-1	4083629	4084825	1
2087	hemC	ECDH10B_3996	170083288	-1	4086768	4087709	1
2087	hemD	ECDH10B_3995	170083287	-1	4086031	4086771	2
2088	cyaY	ECDH10B_3998	170083289	-1	4090682	4091002	1
2089	yzcX	ECDH10B_3999	170083290	1	4090793	4091278	1
2090	yifL	ECDH10B_4000	170083291	1	4091465	4091668	1
2090	dapF	ECDH10B_4001	170083292	1	4091705	4092529	2
2091	xerC	ECDH10B_4003	170083293	1	4093230	4094126	1
2091	yigB	ECDH10B_4004	170083294	1	4094126	4094842	2
2092	uvrD	ECDH10B_4005	170083295	1	4094926	4097088	1
2093	yigE	ECDH10B_4006	170083296	-1	4097235	4097999	1
2094	corA	ECDH10B_4007	170083297	1	4098369	4099319	1
2095	yigG	ECDH10B_4009	170083299	-1	4099756	4100136	1
2095	yigF	ECDH10B_4008	170083298	-1	4099362	4099742	2
2096	yigI	ECDH10B_4011	170083301	-1	4101173	4101640	1
2096	rarD	ECDH10B_4010	170083300	-1	4100231	4101121	2
2097	pldA	ECDH10B_4012	170083302	1	4101805	4102674	1
2098	recQ	ECDH10B_4013	170083303	1	4102807	4104636	1
2099	rhtC	ECDH10B_4014	170083304	1	4104700	4105320	1
2100	rhtB	ECDH10B_4015	170083305	-1	4105382	4106002	1
2101	pldB	ECDH10B_4016	170083306	1	4106113	4107135	1
2101	yigL	ECDH10B_4017	170083307	1	4107143	4107943	2
2102	metR	ECDH10B_4019	170083308	-1	4108806	4109759	1
2103	metE	ECDH10B_4020	170083309	1	4109996	4112257	1
2104	ysgA	ECDH10B_4021	170083310	-1	4112297	4113112	1
2105	udp	ECDH10B_4022	170083311	1	4113374	4114135	1
2106	rmuC	ECDH10B_4023	170083312	1	4114276	4115703	1
2107	ubiE	ECDH10B_4024	170083313	1	4115798	4116553	1
2107	yigP	ECDH10B_4025	170083314	1	4116567	4117172	2
2107	ubiB	ECDH10B_4026	170083315	1	4117169	4118809	3
2107	tatA	ECDH10B_4027	170083316	1	4118888	4119157	4
2107	tatB	ECDH10B_4028	170083317	1	4119161	4119676	5
2107	tatC	ECDH10B_4029	170083318	1	4119679	4120455	6
2107	tatD	ECDH10B_4030	170083319	1	4120497	4121279	7
2108	rfaH	ECDH10B_4031	170083320	-1	4121276	4121764	1
2109	ubiD	ECDH10B_4032	170083321	1	4121931	4123424	1
2109	fre	ECDH10B_4033	170083322	1	4123470	4124171	2
2110	fadB	ECDH10B_4035	170083324	-1	4125725	4127914	1
2110	fadA	ECDH10B_4034	170083323	-1	4124552	4125715	2
2111	pepQ	ECDH10B_4036	170083325	1	4128104	4129435	1
2111	yigZ	ECDH10B_4037	170083326	1	4129435	4130049	2
2111	trkH	ECDH10B_4038	170083327	1	4130088	4131539	3
2111	hemG	ECDH10B_4039	170083328	1	4131551	4132096	4
2112	rrsA	ECDH10B_4040		1	4132474	4134015	1
2113	ileT	ECDH10B_4041		1	4134084	4134160	1
2113	alaT	ECDH10B_4042		1	4134203	4134278	2
